DOG;TOOTH_NUMBER;MAX_MAND;SIDE;POSITION;DEVELOPM_STAGE;LOWER;UPPER;CENS;SEX;BREED;BREED_SIZE;SKULL_TYPE;BREED_CLADE
4;202;MAX;L;2;1;106.0;;4;F;Akita Inu;Large;Meso;A
4;202;MAX;L;2;2;106.0;;4;F;Akita Inu;Large;Meso;A
4;202;MAX;L;2;3;111.0;;4;F;Akita Inu;Large;Meso;A
4;102;MAX;R;2;1;106.0;;4;F;Akita Inu;Large;Meso;A
4;102;MAX;R;2;2;106.0;;4;F;Akita Inu;Large;Meso;A
4;102;MAX;R;2;3;111.0;;4;F;Akita Inu;Large;Meso;A
4;302;MAND;L;2;1;106.0;;4;F;Akita Inu;Large;Meso;A
4;302;MAND;L;2;2;106.0;;4;F;Akita Inu;Large;Meso;A
4;302;MAND;L;2;3;111.0;;4;F;Akita Inu;Large;Meso;A
4;402;MAND;R;2;1;106.0;;4;F;Akita Inu;Large;Meso;A
4;402;MAND;R;2;2;106.0;;4;F;Akita Inu;Large;Meso;A
4;402;MAND;R;2;3;111.0;;4;F;Akita Inu;Large;Meso;A
4;203;MAX;L;3;1;106.0;;4;F;Akita Inu;Large;Meso;A
4;203;MAX;L;3;2;106.0;;4;F;Akita Inu;Large;Meso;A
4;203;MAX;L;3;3;113.0;;4;F;Akita Inu;Large;Meso;A
4;103;MAX;R;3;1;106.0;;4;F;Akita Inu;Large;Meso;A
4;103;MAX;R;3;2;106.0;;4;F;Akita Inu;Large;Meso;A
4;103;MAX;R;3;3;113.0;;4;F;Akita Inu;Large;Meso;A
4;303;MAND;L;3;1;106.0;;4;F;Akita Inu;Large;Meso;A
4;303;MAND;L;3;2;106.0;;4;F;Akita Inu;Large;Meso;A
4;303;MAND;L;3;3;113.0;;4;F;Akita Inu;Large;Meso;A
4;403;MAND;R;3;1;106.0;;4;F;Akita Inu;Large;Meso;A
4;403;MAND;R;3;2;106.0;;4;F;Akita Inu;Large;Meso;A
4;403;MAND;R;3;3;113.0;;4;F;Akita Inu;Large;Meso;A
4;204;MAX;L;4;1;;;1;F;Akita Inu;Large;Meso;A
4;204;MAX;L;4;2;;;1;F;Akita Inu;Large;Meso;A
4;204;MAX;L;4;3;;;1;F;Akita Inu;Large;Meso;A
4;104;MAX;R;4;1;;;1;F;Akita Inu;Large;Meso;A
4;104;MAX;R;4;2;;;1;F;Akita Inu;Large;Meso;A
4;104;MAX;R;4;3;;;1;F;Akita Inu;Large;Meso;A
4;304;MAND;L;4;1;;;1;F;Akita Inu;Large;Meso;A
4;304;MAND;L;4;2;;;1;F;Akita Inu;Large;Meso;A
4;304;MAND;L;4;3;;;1;F;Akita Inu;Large;Meso;A
4;404;MAND;R;4;1;;;1;F;Akita Inu;Large;Meso;A
4;404;MAND;R;4;2;;;1;F;Akita Inu;Large;Meso;A
4;404;MAND;R;4;3;;;1;F;Akita Inu;Large;Meso;A
4;205;MAX;L;5;2;106.0;;4;F;Akita Inu;Large;Meso;A
4;205;MAX;L;5;3;113.0;;4;F;Akita Inu;Large;Meso;A
4;105;MAX;R;5;2;106.0;;4;F;Akita Inu;Large;Meso;A
4;105;MAX;R;5;3;113.0;;4;F;Akita Inu;Large;Meso;A
4;305;MAND;L;5;2;;;1;F;Akita Inu;Large;Meso;A
4;305;MAND;L;5;3;;;1;F;Akita Inu;Large;Meso;A
4;405;MAND;R;5;2;;;1;F;Akita Inu;Large;Meso;A
4;405;MAND;R;5;3;;;1;F;Akita Inu;Large;Meso;A
4;206;MAX;L;6;1;;;1;F;Akita Inu;Large;Meso;A
4;206;MAX;L;6;2;;;1;F;Akita Inu;Large;Meso;A
4;206;MAX;L;6;3;;;1;F;Akita Inu;Large;Meso;A
4;106;MAX;R;6;1;;;1;F;Akita Inu;Large;Meso;A
4;106;MAX;R;6;2;;;1;F;Akita Inu;Large;Meso;A
4;106;MAX;R;6;3;;;1;F;Akita Inu;Large;Meso;A
4;306;MAND;L;6;1;;;1;F;Akita Inu;Large;Meso;A
4;306;MAND;L;6;2;;;1;F;Akita Inu;Large;Meso;A
4;306;MAND;L;6;3;;;1;F;Akita Inu;Large;Meso;A
4;406;MAND;R;6;1;;;1;F;Akita Inu;Large;Meso;A
4;406;MAND;R;6;2;;;1;F;Akita Inu;Large;Meso;A
4;406;MAND;R;6;3;;;1;F;Akita Inu;Large;Meso;A
4;207;MAX;L;7;1;;;1;F;Akita Inu;Large;Meso;A
4;207;MAX;L;7;2;;;1;F;Akita Inu;Large;Meso;A
4;207;MAX;L;7;3;;;1;F;Akita Inu;Large;Meso;A
4;107;MAX;R;7;1;;;1;F;Akita Inu;Large;Meso;A
4;107;MAX;R;7;2;;;1;F;Akita Inu;Large;Meso;A
4;107;MAX;R;7;3;;;1;F;Akita Inu;Large;Meso;A
4;307;MAND;L;7;1;;;1;F;Akita Inu;Large;Meso;A
4;307;MAND;L;7;2;;;1;F;Akita Inu;Large;Meso;A
4;307;MAND;L;7;3;;;1;F;Akita Inu;Large;Meso;A
4;407;MAND;R;7;1;;;1;F;Akita Inu;Large;Meso;A
4;407;MAND;R;7;2;;;1;F;Akita Inu;Large;Meso;A
4;407;MAND;R;7;3;;;1;F;Akita Inu;Large;Meso;A
4;208;MAX;L;8;1;;;1;F;Akita Inu;Large;Meso;A
4;208;MAX;L;8;2;;;1;F;Akita Inu;Large;Meso;A
4;208;MAX;L;8;3;;;1;F;Akita Inu;Large;Meso;A
4;108;MAX;R;8;1;;;1;F;Akita Inu;Large;Meso;A
4;108;MAX;R;8;2;;;1;F;Akita Inu;Large;Meso;A
4;108;MAX;R;8;3;;;1;F;Akita Inu;Large;Meso;A
4;308;MAND;L;8;1;;;1;F;Akita Inu;Large;Meso;A
4;308;MAND;L;8;2;;;1;F;Akita Inu;Large;Meso;A
4;308;MAND;L;8;3;;;1;F;Akita Inu;Large;Meso;A
4;408;MAND;R;8;1;;;1;F;Akita Inu;Large;Meso;A
4;408;MAND;R;8;2;;;1;F;Akita Inu;Large;Meso;A
4;408;MAND;R;8;3;;;1;F;Akita Inu;Large;Meso;A
4;209;MAX;L;9;2;;;1;F;Akita Inu;Large;Meso;A
4;209;MAX;L;9;3;;;1;F;Akita Inu;Large;Meso;A
4;109;MAX;R;9;2;;;1;F;Akita Inu;Large;Meso;A
4;109;MAX;R;9;3;;;1;F;Akita Inu;Large;Meso;A
4;309;MAND;L;9;2;;;1;F;Akita Inu;Large;Meso;A
4;309;MAND;L;9;3;;;1;F;Akita Inu;Large;Meso;A
4;409;MAND;R;9;2;;;1;F;Akita Inu;Large;Meso;A
4;409;MAND;R;9;3;;;1;F;Akita Inu;Large;Meso;A
4;210;MAX;L;10;2;;;1;F;Akita Inu;Large;Meso;A
4;210;MAX;L;10;3;;;1;F;Akita Inu;Large;Meso;A
4;110;MAX;R;10;2;;;1;F;Akita Inu;Large;Meso;A
4;110;MAX;R;10;3;;;1;F;Akita Inu;Large;Meso;A
4;310;MAND;L;10;2;;;1;F;Akita Inu;Large;Meso;A
4;310;MAND;L;10;3;;;1;F;Akita Inu;Large;Meso;A
4;410;MAND;R;10;2;;;1;F;Akita Inu;Large;Meso;A
4;410;MAND;R;10;3;;;1;F;Akita Inu;Large;Meso;A
4;311;MAND;L;11;2;;;1;F;Akita Inu;Large;Meso;A
4;311;MAND;L;11;3;;;1;F;Akita Inu;Large;Meso;A
4;411;MAND;R;11;2;;;1;F;Akita Inu;Large;Meso;A
4;411;MAND;R;11;3;;;1;F;Akita Inu;Large;Meso;A
5;201;MAX;L;1;1;101.0;101.0;0;M;American Akita;Large;Meso;A
5;201;MAX;L;1;2;102.0;102.0;0;M;American Akita;Large;Meso;A
5;201;MAX;L;1;3;110.0;110.0;0;M;American Akita;Large;Meso;A
5;101;MAX;R;1;1;102.0;102.0;0;M;American Akita;Large;Meso;A
5;101;MAX;R;1;2;102.0;102.0;0;M;American Akita;Large;Meso;A
5;101;MAX;R;1;3;110.0;110.0;0;M;American Akita;Large;Meso;A
5;301;MAND;L;1;1;102.0;103.0;3;M;American Akita;Large;Meso;A
5;301;MAND;L;1;2;102.0;103.0;3;M;American Akita;Large;Meso;A
5;301;MAND;L;1;3;109.0;110.0;3;M;American Akita;Large;Meso;A
5;401;MAND;R;1;1;111.0;111.0;0;M;American Akita;Large;Meso;A
5;401;MAND;R;1;2;111.0;111.0;0;M;American Akita;Large;Meso;A
5;401;MAND;R;1;3;118.0;118.0;0;M;American Akita;Large;Meso;A
5;202;MAX;L;2;1;113.0;115.0;3;M;American Akita;Large;Meso;A
5;202;MAX;L;2;2;115.0;115.0;0;M;American Akita;Large;Meso;A
5;202;MAX;L;2;3;122.0;126.0;3;M;American Akita;Large;Meso;A
5;102;MAX;R;2;1;113.0;115.0;3;M;American Akita;Large;Meso;A
5;102;MAX;R;2;2;115.0;115.0;0;M;American Akita;Large;Meso;A
5;102;MAX;R;2;3;122.0;126.0;3;M;American Akita;Large;Meso;A
5;302;MAND;L;2;1;117.0;118.0;3;M;American Akita;Large;Meso;A
5;302;MAND;L;2;2;118.0;118.0;0;M;American Akita;Large;Meso;A
5;302;MAND;L;2;3;125.0;126.0;3;M;American Akita;Large;Meso;A
5;402;MAND;R;2;1;119.0;121.0;3;M;American Akita;Large;Meso;A
5;402;MAND;R;2;2;121.0;121.0;0;M;American Akita;Large;Meso;A
5;402;MAND;R;2;3;128.0;128.0;0;M;American Akita;Large;Meso;A
5;203;MAX;L;3;1;126.0;126.0;0;M;American Akita;Large;Meso;A
5;203;MAX;L;3;2;127.0;128.0;3;M;American Akita;Large;Meso;A
5;203;MAX;L;3;3;134.0;135.0;3;M;American Akita;Large;Meso;A
5;103;MAX;R;3;1;127.0;;4;M;American Akita;Large;Meso;A
5;103;MAX;R;3;2;127.0;;4;M;American Akita;Large;Meso;A
5;103;MAX;R;3;3;134.0;;4;M;American Akita;Large;Meso;A
5;303;MAND;L;3;1;126.0;126.0;0;M;American Akita;Large;Meso;A
5;303;MAND;L;3;2;127.0;128.0;3;M;American Akita;Large;Meso;A
5;303;MAND;L;3;3;134.0;135.0;3;M;American Akita;Large;Meso;A
5;403;MAND;R;3;1;;;1;M;American Akita;Large;Meso;A
5;403;MAND;R;3;2;;;1;M;American Akita;Large;Meso;A
5;403;MAND;R;3;3;;;1;M;American Akita;Large;Meso;A
5;204;MAX;L;4;1;127.0;;4;M;American Akita;Large;Meso;A
5;204;MAX;L;4;2;127.0;;4;M;American Akita;Large;Meso;A
5;204;MAX;L;4;3;141.0;;4;M;American Akita;Large;Meso;A
5;104;MAX;R;4;1;127.0;;4;M;American Akita;Large;Meso;A
5;104;MAX;R;4;2;127.0;;4;M;American Akita;Large;Meso;A
5;104;MAX;R;4;3;141.0;;4;M;American Akita;Large;Meso;A
5;304;MAND;L;4;1;127.0;;4;M;American Akita;Large;Meso;A
5;304;MAND;L;4;2;127.0;;4;M;American Akita;Large;Meso;A
5;304;MAND;L;4;3;141.0;;4;M;American Akita;Large;Meso;A
5;404;MAND;R;4;1;127.0;;4;M;American Akita;Large;Meso;A
5;404;MAND;R;4;2;127.0;;4;M;American Akita;Large;Meso;A
5;404;MAND;R;4;3;141.0;;4;M;American Akita;Large;Meso;A
5;205;MAX;L;5;2;101.0;110.0;3;M;American Akita;Large;Meso;A
5;205;MAX;L;5;3;117.0;117.0;0;M;American Akita;Large;Meso;A
5;105;MAX;R;5;2;101.0;110.0;3;M;American Akita;Large;Meso;A
5;105;MAX;R;5;3;117.0;117.0;0;M;American Akita;Large;Meso;A
5;305;MAND;L;5;2;111.0;111.0;0;M;American Akita;Large;Meso;A
5;305;MAND;L;5;3;111.0;;4;M;American Akita;Large;Meso;A
5;405;MAND;R;5;2;119.0;119.0;0;M;American Akita;Large;Meso;A
5;405;MAND;R;5;3;119.0;;4;M;American Akita;Large;Meso;A
5;206;MAX;L;6;1;127.0;;4;M;American Akita;Large;Meso;A
5;206;MAX;L;6;2;127.0;;4;M;American Akita;Large;Meso;A
5;206;MAX;L;6;3;134.0;;4;M;American Akita;Large;Meso;A
5;106;MAX;R;6;1;127.0;;4;M;American Akita;Large;Meso;A
5;106;MAX;R;6;2;127.0;;4;M;American Akita;Large;Meso;A
5;106;MAX;R;6;3;134.0;;4;M;American Akita;Large;Meso;A
5;306;MAND;L;6;1;127.0;;4;M;American Akita;Large;Meso;A
5;306;MAND;L;6;2;127.0;;4;M;American Akita;Large;Meso;A
5;306;MAND;L;6;3;134.0;;4;M;American Akita;Large;Meso;A
5;406;MAND;R;6;1;127.0;;4;M;American Akita;Large;Meso;A
5;406;MAND;R;6;2;127.0;;4;M;American Akita;Large;Meso;A
5;406;MAND;R;6;3;134.0;;4;M;American Akita;Large;Meso;A
5;207;MAX;L;7;1;127.0;;4;M;American Akita;Large;Meso;A
5;207;MAX;L;7;2;127.0;;4;M;American Akita;Large;Meso;A
5;207;MAX;L;7;3;137.0;;4;M;American Akita;Large;Meso;A
5;107;MAX;R;7;1;127.0;;4;M;American Akita;Large;Meso;A
5;107;MAX;R;7;2;127.0;;4;M;American Akita;Large;Meso;A
5;107;MAX;R;7;3;137.0;;4;M;American Akita;Large;Meso;A
5;307;MAND;L;7;1;127.0;;4;M;American Akita;Large;Meso;A
5;307;MAND;L;7;2;127.0;;4;M;American Akita;Large;Meso;A
5;307;MAND;L;7;3;134.0;;4;M;American Akita;Large;Meso;A
5;407;MAND;R;7;1;127.0;;4;M;American Akita;Large;Meso;A
5;407;MAND;R;7;2;127.0;;4;M;American Akita;Large;Meso;A
5;407;MAND;R;7;3;134.0;;4;M;American Akita;Large;Meso;A
5;208;MAX;L;8;1;127.0;;4;M;American Akita;Large;Meso;A
5;208;MAX;L;8;2;127.0;;4;M;American Akita;Large;Meso;A
5;208;MAX;L;8;3;137.0;;4;M;American Akita;Large;Meso;A
5;108;MAX;R;8;1;127.0;;4;M;American Akita;Large;Meso;A
5;108;MAX;R;8;2;127.0;;4;M;American Akita;Large;Meso;A
5;108;MAX;R;8;3;137.0;;4;M;American Akita;Large;Meso;A
5;308;MAND;L;8;1;127.0;;4;M;American Akita;Large;Meso;A
5;308;MAND;L;8;2;127.0;;4;M;American Akita;Large;Meso;A
5;308;MAND;L;8;3;134.0;;4;M;American Akita;Large;Meso;A
5;408;MAND;R;8;1;127.0;;4;M;American Akita;Large;Meso;A
5;408;MAND;R;8;2;127.0;;4;M;American Akita;Large;Meso;A
5;408;MAND;R;8;3;134.0;;4;M;American Akita;Large;Meso;A
5;209;MAX;L;9;2;127.0;;4;M;American Akita;Large;Meso;A
5;209;MAX;L;9;3;134.0;;4;M;American Akita;Large;Meso;A
5;109;MAX;R;9;2;127.0;;4;M;American Akita;Large;Meso;A
5;109;MAX;R;9;3;134.0;;4;M;American Akita;Large;Meso;A
5;309;MAND;L;9;2;127.0;;4;M;American Akita;Large;Meso;A
5;309;MAND;L;9;3;137.0;;4;M;American Akita;Large;Meso;A
5;409;MAND;R;9;2;127.0;;4;M;American Akita;Large;Meso;A
5;409;MAND;R;9;3;137.0;;4;M;American Akita;Large;Meso;A
5;210;MAX;L;10;2;127.0;;4;M;American Akita;Large;Meso;A
5;210;MAX;L;10;3;134.0;;4;M;American Akita;Large;Meso;A
5;110;MAX;R;10;2;127.0;;4;M;American Akita;Large;Meso;A
5;110;MAX;R;10;3;134.0;;4;M;American Akita;Large;Meso;A
5;310;MAND;L;10;2;127.0;;4;M;American Akita;Large;Meso;A
5;310;MAND;L;10;3;134.0;;4;M;American Akita;Large;Meso;A
5;410;MAND;R;10;2;127.0;;4;M;American Akita;Large;Meso;A
5;410;MAND;R;10;3;134.0;;4;M;American Akita;Large;Meso;A
5;311;MAND;L;11;2;127.0;;4;M;American Akita;Large;Meso;A
5;311;MAND;L;11;3;134.0;;4;M;American Akita;Large;Meso;A
5;411;MAND;R;11;2;127.0;;4;M;American Akita;Large;Meso;A
5;411;MAND;R;11;3;134.0;;4;M;American Akita;Large;Meso;A
6;201;MAX;L;1;1;112.0;;4;F;American Akita;Large;Meso;A
6;201;MAX;L;1;2;112.0;;4;F;American Akita;Large;Meso;A
6;201;MAX;L;1;3;120.0;;4;F;American Akita;Large;Meso;A
6;101;MAX;R;1;1;112.0;;4;F;American Akita;Large;Meso;A
6;101;MAX;R;1;2;112.0;;4;F;American Akita;Large;Meso;A
6;101;MAX;R;1;3;120.0;;4;F;American Akita;Large;Meso;A
6;301;MAND;L;1;1;112.0;;4;F;American Akita;Large;Meso;A
6;301;MAND;L;1;2;112.0;;4;F;American Akita;Large;Meso;A
6;301;MAND;L;1;3;119.0;;4;F;American Akita;Large;Meso;A
6;401;MAND;R;1;1;112.0;;4;F;American Akita;Large;Meso;A
6;401;MAND;R;1;2;112.0;;4;F;American Akita;Large;Meso;A
6;401;MAND;R;1;3;119.0;;4;F;American Akita;Large;Meso;A
6;202;MAX;L;2;1;112.0;;4;F;American Akita;Large;Meso;A
6;202;MAX;L;2;2;112.0;;4;F;American Akita;Large;Meso;A
6;202;MAX;L;2;3;119.0;;4;F;American Akita;Large;Meso;A
6;102;MAX;R;2;1;112.0;;4;F;American Akita;Large;Meso;A
6;102;MAX;R;2;2;112.0;;4;F;American Akita;Large;Meso;A
6;102;MAX;R;2;3;119.0;;4;F;American Akita;Large;Meso;A
6;302;MAND;L;2;1;112.0;;4;F;American Akita;Large;Meso;A
6;302;MAND;L;2;2;112.0;;4;F;American Akita;Large;Meso;A
6;302;MAND;L;2;3;119.0;;4;F;American Akita;Large;Meso;A
6;402;MAND;R;2;1;112.0;;4;F;American Akita;Large;Meso;A
6;402;MAND;R;2;2;112.0;;4;F;American Akita;Large;Meso;A
6;402;MAND;R;2;3;119.0;;4;F;American Akita;Large;Meso;A
6;203;MAX;L;3;1;112.0;;4;F;American Akita;Large;Meso;A
6;203;MAX;L;3;2;112.0;;4;F;American Akita;Large;Meso;A
6;203;MAX;L;3;3;119.0;;4;F;American Akita;Large;Meso;A
6;103;MAX;R;3;1;112.0;;4;F;American Akita;Large;Meso;A
6;103;MAX;R;3;2;112.0;;4;F;American Akita;Large;Meso;A
6;103;MAX;R;3;3;119.0;;4;F;American Akita;Large;Meso;A
6;303;MAND;L;3;1;112.0;;4;F;American Akita;Large;Meso;A
6;303;MAND;L;3;2;112.0;;4;F;American Akita;Large;Meso;A
6;303;MAND;L;3;3;119.0;;4;F;American Akita;Large;Meso;A
6;403;MAND;R;3;1;112.0;;4;F;American Akita;Large;Meso;A
6;403;MAND;R;3;2;112.0;;4;F;American Akita;Large;Meso;A
6;403;MAND;R;3;3;119.0;;4;F;American Akita;Large;Meso;A
6;204;MAX;L;4;1;;;1;F;American Akita;Large;Meso;A
6;204;MAX;L;4;2;;;1;F;American Akita;Large;Meso;A
6;204;MAX;L;4;3;;;1;F;American Akita;Large;Meso;A
6;104;MAX;R;4;1;;;1;F;American Akita;Large;Meso;A
6;104;MAX;R;4;2;;;1;F;American Akita;Large;Meso;A
6;104;MAX;R;4;3;;;1;F;American Akita;Large;Meso;A
6;304;MAND;L;4;1;;;1;F;American Akita;Large;Meso;A
6;304;MAND;L;4;2;;;1;F;American Akita;Large;Meso;A
6;304;MAND;L;4;3;;;1;F;American Akita;Large;Meso;A
6;404;MAND;R;4;1;;;1;F;American Akita;Large;Meso;A
6;404;MAND;R;4;2;;;1;F;American Akita;Large;Meso;A
6;404;MAND;R;4;3;;;1;F;American Akita;Large;Meso;A
6;205;MAX;L;5;2;112.0;;4;F;American Akita;Large;Meso;A
6;205;MAX;L;5;3;119.0;;4;F;American Akita;Large;Meso;A
6;105;MAX;R;5;2;112.0;;4;F;American Akita;Large;Meso;A
6;105;MAX;R;5;3;119.0;;4;F;American Akita;Large;Meso;A
6;305;MAND;L;5;2;;;1;F;American Akita;Large;Meso;A
6;305;MAND;L;5;3;;;1;F;American Akita;Large;Meso;A
6;405;MAND;R;5;2;;;1;F;American Akita;Large;Meso;A
6;405;MAND;R;5;3;;;1;F;American Akita;Large;Meso;A
6;206;MAX;L;6;1;;;1;F;American Akita;Large;Meso;A
6;206;MAX;L;6;2;;;1;F;American Akita;Large;Meso;A
6;206;MAX;L;6;3;;;1;F;American Akita;Large;Meso;A
6;106;MAX;R;6;1;;;1;F;American Akita;Large;Meso;A
6;106;MAX;R;6;2;;;1;F;American Akita;Large;Meso;A
6;106;MAX;R;6;3;;;1;F;American Akita;Large;Meso;A
6;306;MAND;L;6;1;;;1;F;American Akita;Large;Meso;A
6;306;MAND;L;6;2;;;1;F;American Akita;Large;Meso;A
6;306;MAND;L;6;3;;;1;F;American Akita;Large;Meso;A
6;406;MAND;R;6;1;;;1;F;American Akita;Large;Meso;A
6;406;MAND;R;6;2;;;1;F;American Akita;Large;Meso;A
6;406;MAND;R;6;3;;;1;F;American Akita;Large;Meso;A
6;207;MAX;L;7;1;;;1;F;American Akita;Large;Meso;A
6;207;MAX;L;7;2;;;1;F;American Akita;Large;Meso;A
6;207;MAX;L;7;3;;;1;F;American Akita;Large;Meso;A
6;107;MAX;R;7;1;;;1;F;American Akita;Large;Meso;A
6;107;MAX;R;7;2;;;1;F;American Akita;Large;Meso;A
6;107;MAX;R;7;3;;;1;F;American Akita;Large;Meso;A
6;307;MAND;L;7;1;;;1;F;American Akita;Large;Meso;A
6;307;MAND;L;7;2;;;1;F;American Akita;Large;Meso;A
6;307;MAND;L;7;3;;;1;F;American Akita;Large;Meso;A
6;407;MAND;R;7;1;;;1;F;American Akita;Large;Meso;A
6;407;MAND;R;7;2;;;1;F;American Akita;Large;Meso;A
6;407;MAND;R;7;3;;;1;F;American Akita;Large;Meso;A
6;208;MAX;L;8;1;;;1;F;American Akita;Large;Meso;A
6;208;MAX;L;8;2;;;1;F;American Akita;Large;Meso;A
6;208;MAX;L;8;3;;;1;F;American Akita;Large;Meso;A
6;108;MAX;R;8;1;;;1;F;American Akita;Large;Meso;A
6;108;MAX;R;8;2;;;1;F;American Akita;Large;Meso;A
6;108;MAX;R;8;3;;;1;F;American Akita;Large;Meso;A
6;308;MAND;L;8;1;;;1;F;American Akita;Large;Meso;A
6;308;MAND;L;8;2;;;1;F;American Akita;Large;Meso;A
6;308;MAND;L;8;3;;;1;F;American Akita;Large;Meso;A
6;408;MAND;R;8;1;;;1;F;American Akita;Large;Meso;A
6;408;MAND;R;8;2;;;1;F;American Akita;Large;Meso;A
6;408;MAND;R;8;3;;;1;F;American Akita;Large;Meso;A
6;209;MAX;L;9;2;112.0;;4;F;American Akita;Large;Meso;A
6;209;MAX;L;9;3;119.0;;4;F;American Akita;Large;Meso;A
6;109;MAX;R;9;2;112.0;;4;F;American Akita;Large;Meso;A
6;109;MAX;R;9;3;119.0;;4;F;American Akita;Large;Meso;A
6;309;MAND;L;9;2;;;1;F;American Akita;Large;Meso;A
6;309;MAND;L;9;3;;;1;F;American Akita;Large;Meso;A
6;409;MAND;R;9;2;;;1;F;American Akita;Large;Meso;A
6;409;MAND;R;9;3;;;1;F;American Akita;Large;Meso;A
6;210;MAX;L;10;2;;;1;F;American Akita;Large;Meso;A
6;210;MAX;L;10;3;;;1;F;American Akita;Large;Meso;A
6;110;MAX;R;10;2;;;1;F;American Akita;Large;Meso;A
6;110;MAX;R;10;3;;;1;F;American Akita;Large;Meso;A
6;310;MAND;L;10;2;;;1;F;American Akita;Large;Meso;A
6;310;MAND;L;10;3;;;1;F;American Akita;Large;Meso;A
6;410;MAND;R;10;2;;;1;F;American Akita;Large;Meso;A
6;410;MAND;R;10;3;;;1;F;American Akita;Large;Meso;A
6;311;MAND;L;11;2;;;1;F;American Akita;Large;Meso;A
6;311;MAND;L;11;3;;;1;F;American Akita;Large;Meso;A
6;411;MAND;R;11;2;;;1;F;American Akita;Large;Meso;A
6;411;MAND;R;11;3;;;1;F;American Akita;Large;Meso;A
7;201;MAX;L;1;1;108.0;118.0;3;F;American Akita;Large;Meso;A
7;201;MAX;L;1;2;110.0;118.0;3;F;American Akita;Large;Meso;A
7;201;MAX;L;1;3;118.0;126.0;3;F;American Akita;Large;Meso;A
7;101;MAX;R;1;1;108.0;118.0;3;F;American Akita;Large;Meso;A
7;101;MAX;R;1;2;110.0;118.0;3;F;American Akita;Large;Meso;A
7;101;MAX;R;1;3;118.0;126.0;3;F;American Akita;Large;Meso;A
7;301;MAND;L;1;1;109.0;118.0;3;F;American Akita;Large;Meso;A
7;301;MAND;L;1;2;111.0;118.0;3;F;American Akita;Large;Meso;A
7;301;MAND;L;1;3;118.0;125.0;3;F;American Akita;Large;Meso;A
7;401;MAND;R;1;1;109.0;118.0;3;F;American Akita;Large;Meso;A
7;401;MAND;R;1;2;111.0;118.0;3;F;American Akita;Large;Meso;A
7;401;MAND;R;1;3;118.0;125.0;3;F;American Akita;Large;Meso;A
7;202;MAX;L;2;1;119.0;;4;F;American Akita;Large;Meso;A
7;202;MAX;L;2;2;119.0;;4;F;American Akita;Large;Meso;A
7;202;MAX;L;2;3;126.0;;4;F;American Akita;Large;Meso;A
7;102;MAX;R;2;1;119.0;;4;F;American Akita;Large;Meso;A
7;102;MAX;R;2;2;119.0;;4;F;American Akita;Large;Meso;A
7;102;MAX;R;2;3;126.0;;4;F;American Akita;Large;Meso;A
7;302;MAND;L;2;1;119.0;;4;F;American Akita;Large;Meso;A
7;302;MAND;L;2;2;119.0;;4;F;American Akita;Large;Meso;A
7;302;MAND;L;2;3;126.0;;4;F;American Akita;Large;Meso;A
7;402;MAND;R;2;1;119.0;;4;F;American Akita;Large;Meso;A
7;402;MAND;R;2;2;119.0;;4;F;American Akita;Large;Meso;A
7;402;MAND;R;2;3;126.0;;4;F;American Akita;Large;Meso;A
7;203;MAX;L;3;1;119.0;;4;F;American Akita;Large;Meso;A
7;203;MAX;L;3;2;119.0;;4;F;American Akita;Large;Meso;A
7;203;MAX;L;3;3;126.0;;4;F;American Akita;Large;Meso;A
7;103;MAX;R;3;1;119.0;;4;F;American Akita;Large;Meso;A
7;103;MAX;R;3;2;119.0;;4;F;American Akita;Large;Meso;A
7;103;MAX;R;3;3;126.0;;4;F;American Akita;Large;Meso;A
7;303;MAND;L;3;1;119.0;;4;F;American Akita;Large;Meso;A
7;303;MAND;L;3;2;119.0;;4;F;American Akita;Large;Meso;A
7;303;MAND;L;3;3;126.0;;4;F;American Akita;Large;Meso;A
7;403;MAND;R;3;1;119.0;;4;F;American Akita;Large;Meso;A
7;403;MAND;R;3;2;119.0;;4;F;American Akita;Large;Meso;A
7;403;MAND;R;3;3;126.0;;4;F;American Akita;Large;Meso;A
7;204;MAX;L;4;1;;;1;F;American Akita;Large;Meso;A
7;204;MAX;L;4;2;;;1;F;American Akita;Large;Meso;A
7;204;MAX;L;4;3;;;1;F;American Akita;Large;Meso;A
7;104;MAX;R;4;1;;;1;F;American Akita;Large;Meso;A
7;104;MAX;R;4;2;;;1;F;American Akita;Large;Meso;A
7;104;MAX;R;4;3;;;1;F;American Akita;Large;Meso;A
7;304;MAND;L;4;1;;;1;F;American Akita;Large;Meso;A
7;304;MAND;L;4;2;;;1;F;American Akita;Large;Meso;A
7;304;MAND;L;4;3;;;1;F;American Akita;Large;Meso;A
7;404;MAND;R;4;1;;;1;F;American Akita;Large;Meso;A
7;404;MAND;R;4;2;;;1;F;American Akita;Large;Meso;A
7;404;MAND;R;4;3;;;1;F;American Akita;Large;Meso;A
7;205;MAX;L;5;2;119.0;;4;F;American Akita;Large;Meso;A
7;205;MAX;L;5;3;126.0;;4;F;American Akita;Large;Meso;A
7;105;MAX;R;5;2;119.0;;4;F;American Akita;Large;Meso;A
7;105;MAX;R;5;3;126.0;;4;F;American Akita;Large;Meso;A
7;305;MAND;L;5;2;;;1;F;American Akita;Large;Meso;A
7;305;MAND;L;5;3;;;1;F;American Akita;Large;Meso;A
7;405;MAND;R;5;2;;;1;F;American Akita;Large;Meso;A
